DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL21,2016,26475,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL21,2017,27351.32,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL21,2018,28601.73,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL22,2010,44047,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL22,2011,45456,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL22,2012,47164,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL22,2013,46968,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL22,2014,47948,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL22,2015,48544,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL22,2016,49698,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL22,2017,51700.13,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL22,2018,54507.66,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL23,2010,8828,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL23,2011,9156,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL23,2012,9210,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL23,2013,9612,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL23,2014,9696,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL23,2015,9799,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL23,2016,10174,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL23,2017,10486.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL23,2018,11004.83,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL3,2010,191352,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL3,2011,195878,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL3,2012,200704,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL3,2013,203680,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL3,2014,210068,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL3,2015,213160,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL3,2016,220964,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL3,2017,228828.32,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL3,2018,240711.49,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL31,2010,32131,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL31,2011,32864,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL31,2012,33417,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL31,2013,33997,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL31,2014,35547,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL31,2015,35488,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL31,2016,37026,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL31,2017,38495.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL31,2018,40277.63,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL32,2010,67417,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL32,2011,69007,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL32,2012,70689,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL32,2013,72129,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL32,2014,75356,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL32,2015,76233,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL32,2016,79720,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL32,2017,82572.17,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL32,2018,87122.09,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL33,2010,83781,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL33,2011,85814,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL33,2012,88151,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL33,2013,88629,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL33,2014,90264,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL33,2015,92396,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL33,2016,94998,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL33,2017,98339.89,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL33,2018,103584.92,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL34,2010,8023,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL34,2011,8193,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL34,2012,8447,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL34,2013,8925,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL34,2014,8901,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL34,2015,9043,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL34,2016,9220,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL34,2017,9421.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL34,2018,9726.86,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL4,2010,76275,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL4,2011,80058,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL4,2012,80652,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL4,2013,81900,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL4,2014,84734,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL4,2015,87478,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL4,2016,89939,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL4,2017,93516.72,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL4,2018,97841.52,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL41,2010,54514,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL41,2011,57019,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL41,2012,57370,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL41,2013,58545,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL41,2014,60684,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL41,2015,62325,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL41,2016,64320,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL41,2017,67059.43,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL41,2018,70246.99,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL42,2010,21761,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL42,2011,23039,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL42,2012,23282,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL42,2013,23355,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL42,2014,24050,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL42,2015,25153,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL42,2016,25619,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL42,2017,26457.29,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NL42,2018,27594.52,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZ,2010,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZ,2011,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZ,2012,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZ,2013,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZ,2014,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZZ,2010,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZZ,2011,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZZ,2012,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZZ,2013,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NLZZ,2014,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO,2012,192211.48,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO,2013,194487.04,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO,2014,189493.92,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO,2015,189065.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO,2016,182285.64,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO,2017,187820.52,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO,2018,189469.97,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO0,2012,192211.48,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO0,2013,194487.04,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO0,2014,189493.92,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO0,2015,189065.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO0,2016,182285.64,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO0,2017,187820.52,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO0,2018,189469.97,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO01,2012,55803.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO01,2013,56408.21,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO01,2014,55240.23,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO01,2015,56627.56,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO01,2016,54923.69,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO01,2017,57422.54,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO01,2018,58399.27,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO02,2012,11622.72,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO02,2013,11701.74,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO02,2014,11390.41,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO02,2015,11261.84,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO02,2016,11161.17,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO02,2017,11416.32,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO02,2018,11499.97,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO03,2012,32026.59,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO03,2013,32199.01,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO03,2014,31123.72,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO03,2015,31142.51,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO03,2016,30369.51,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO03,2017,31332.69,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO03,2018,31504.04,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO04,2012,30432.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO04,2013,31032.45,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO04,2014,30346.64,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO04,2015,29378.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO04,2016,26954.77,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO04,2017,27286.37,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO04,2018,27433.71,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO05,2012,32414.82,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO05,2013,32942.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO05,2014,32063.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO05,2015,31582.08,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO05,2016,30006.03,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO05,2017,30678.57,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO05,2018,30758.22,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO06,2012,15131.44,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO06,2013,15393.57,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO06,2014,14891.55,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO06,2015,14767.81,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO06,2016,14571.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO06,2017,15070.98,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO06,2018,15231.78,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO07,2012,14779.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO07,2013,14809.46,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO07,2014,14437.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO07,2015,14305,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO07,2016,14298.97,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO07,2017,14613.06,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,NO07,2018,14642.98,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL,2010,231132.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL,2011,238754.31,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL,2012,248272.99,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL,2013,250543.18,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL,2014,259058.15,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL,2015,265737.91,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL,2016,266477.36,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL,2017,290534.41,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL,2018,308852.75,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL2,2010,48072.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL2,2011,49470.22,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL2,2012,51807.54,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL2,2013,52335.91,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL2,2014,53705.28,
