DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC1,2020,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC1,2012,,c
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC1,2013,,bu
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC1,2014,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC1,2015,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC1,2016,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC1,2017,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC1,2018,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC1,2019,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC1,2020,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2011,,c
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2012,,c
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2013,86.4,bu
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2014,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2015,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2016,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2017,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2018,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2019,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC1,2020,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2009,7.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2010,9.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2011,9.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2012,8.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2013,10.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2014,9.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2015,8.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2016,8.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2017,10.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2018,8.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2019,7.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC1,2020,7.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2009,8.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2010,8.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2011,8.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2012,8.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2013,10.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2014,11.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2015,8.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2016,10.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2017,11.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2018,9.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2019,7.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC1,2020,7.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2009,7.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2010,8.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2011,8.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2012,8.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2013,10.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2014,10.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2015,8.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2016,9.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2017,10.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2018,8.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2019,7.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC1,2020,7.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2009,16.4,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2010,14.5,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2011,11.8,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2012,14.0,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2013,12.8,bu
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2014,10.6,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2015,13.1,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2016,14.2,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2017,11.2,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2018,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2019,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRC2,2020,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2009,14.1,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2010,12.1,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2011,9.1,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2012,15.0,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2013,13.7,bu
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2014,14.1,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2015,13.2,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2016,16.6,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2017,18.9,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2018,12.1,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2019,11.8,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,FRC2,2020,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2009,15.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2010,13.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2011,10.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2012,14.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2013,13.3,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2014,12.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2015,13.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2016,15.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2017,15.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2018,10.4,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2019,11.2,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,FRC2,2020,11.9,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2009,8.3,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2010,6.8,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2011,8.1,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2012,9.4,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2013,9.7,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2014,10.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2015,9.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2016,8.2,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2017,7.4,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2018,8.2,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2019,11.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,FRC2,2020,6.0,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2009,7.6,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2010,7.7,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2011,7.8,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2012,8.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2013,9.4,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2014,9.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2015,10.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2016,8.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2017,6.3,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2018,6.7,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2019,7.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,FRC2,2020,4.2,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2009,7.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2010,7.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2011,7.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2012,8.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2013,9.6,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2014,9.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2015,10.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2016,8.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2017,6.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2018,7.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2019,8.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,FRC2,2020,4.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2009,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2010,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2011,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2012,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2013,4.5,bu
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2014,5.5,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2015,4.6,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2016,5.1,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2017,4.1,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2018,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2019,6.8,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,FRC2,2020,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2009,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2010,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2011,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2012,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2013,9.4,bu
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2014,11.9,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2015,4.5,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2016,3.5,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2017,3.6,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2018,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2019,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,FRC2,2020,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2009,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2010,4.3,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2011,5.5,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2012,4.5,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2013,6.7,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2014,8.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2015,4.6,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2016,4.4,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2017,3.8,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2018,4.7,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2019,5.9,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,FRC2,2020,4.0,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC2,2012,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC2,2013,,bu
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC2,2014,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC2,2015,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC2,2016,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC2,2017,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC2,2018,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC2,2019,,c
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,F,Y_GE15,PC,FRC2,2020,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC2,2013,,bc
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC2,2014,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC2,2015,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC2,2016,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC2,2017,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC2,2018,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC2,2019,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,M,Y_GE15,PC,FRC2,2020,,c
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC2,2012,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC2,2013,,bu
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC2,2014,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC2,2015,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC2,2016,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC2,2017,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC2,2018,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC2,2019,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,NRP,T,Y_GE15,PC,FRC2,2020,,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2009,8.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2010,8.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2011,8.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2012,9.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2013,8.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2014,8.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2015,8.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2016,8.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2017,6.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2018,7.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2019,9.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,FRC2,2020,5.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2009,9.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2010,8.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2011,7.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2012,8.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2013,10.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2014,10.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2015,9.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2016,8.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2017,7.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2018,7.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2019,7.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,FRC2,2020,5.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2009,8.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2010,8.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2011,7.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2012,9.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2013,9.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2014,9.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2015,9.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2016,8.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2017,6.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2018,7.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2019,8.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,FRC2,2020,5.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRD1,2009,12.6,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRD1,2010,13.2,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRD1,2011,13.3,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,FRD1,2012,11.7,u
