DATAFLOW,LAST UPDATE,freq,nace_r2,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IE06,2012,9.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IE06,2013,9.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IE06,2014,9.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IE06,2015,9.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IE06,2016,9.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IE06,2017,9.9,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IE06,2018,9.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IE06,2019,9.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IE06,2020,10.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2009,5.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2010,4.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2011,5.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2012,4.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2013,4.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2014,5.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2015,6.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2016,5.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2017,5.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2018,5.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2019,5.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,IS00,2020,5.8,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2009,3.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2010,3.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2011,3.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2012,3.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2013,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2014,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2015,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2016,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2017,3.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2018,3.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2019,3.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC1,2020,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2009,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2010,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2011,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2012,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2013,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2014,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2015,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2016,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2017,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2018,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2019,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC2,2020,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2009,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2010,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2011,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2012,3.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2013,3.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2014,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2015,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2016,3.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2017,4.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2018,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2019,3.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC3,2020,3.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2009,5.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2010,4.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2011,4.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2012,4.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2013,4.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2014,4.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2015,5.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2016,4.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2017,4.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2018,4.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2019,5.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITC4,2020,5.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2009,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2010,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2011,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2012,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2013,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2014,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2015,3.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2016,3.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2017,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2018,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2019,3.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF1,2020,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2009,1.7,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2010,1.7,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2011,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2012,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2013,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2014,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2015,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2016,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2017,1.6,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2018,2.1,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2019,2.1,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF2,2020,2.1,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2009,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2010,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2011,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2012,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2013,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2014,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2015,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2016,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2017,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2018,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2019,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF3,2020,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2009,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2010,1.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2011,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2012,1.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2013,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2014,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2015,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2016,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2017,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2018,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2019,1.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF4,2020,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2009,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2010,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2011,1.3,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2012,1.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2013,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2014,1.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2015,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2016,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2017,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2018,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2019,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF5,2020,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2009,1.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2010,1.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2011,1.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2012,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2013,1.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2014,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2015,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2016,1.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2017,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2018,0.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2019,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITF6,2020,1.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2009,1.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2010,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2011,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2012,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2013,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2014,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2015,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2016,1.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2017,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2018,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2019,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG1,2020,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2009,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2010,1.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2011,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2012,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2013,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2014,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2015,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2016,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2017,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2018,1.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2019,1.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITG2,2020,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2009,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2010,1.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2011,1.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2012,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2013,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2014,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2015,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2016,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2017,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2018,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2019,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH1,2020,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2009,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2010,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2011,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2012,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2013,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2014,3.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2015,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2016,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2017,3.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2018,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2019,3.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH2,2020,3.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2009,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2010,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2011,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2012,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2013,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2014,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2015,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2016,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2017,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2018,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2019,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH3,2020,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2009,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2010,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2011,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2012,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2013,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2014,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2015,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2016,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2017,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2018,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2019,4.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH4,2020,3.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2009,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2010,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2011,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2012,3.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2013,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2014,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2015,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2016,3.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2017,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2018,3.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2019,3.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITH5,2020,3.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2009,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2010,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2011,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2012,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2013,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2014,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2015,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2016,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2017,3.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2018,3.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2019,3.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI1,2020,3.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2009,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2010,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2011,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2012,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2013,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2014,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2015,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2016,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2017,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2018,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2019,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,ITI2,2020,2.4,
