DATAFLOW,LAST UPDATE,freq,category,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF5,2014,30.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF5,2015,31.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF5,2016,30.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF5,2017,31.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF5,2018,29.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF5,2019,32.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF5,2020,34.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2009,31.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2010,29.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2011,28.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2012,28.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2013,27.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2014,27.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2015,28.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2016,28.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2017,27.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2018,26.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2019,28.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITF6,2020,28.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2009,28.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2010,27.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2011,27.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2012,27.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2013,27.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2014,27.5,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2015,27.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2016,27.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2017,27.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2018,27.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2019,28.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG1,2020,29.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2009,27.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2010,26.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2011,27.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2012,28.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2013,27.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2014,25.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2015,28.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2016,28.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2017,29.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2018,28.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2019,31.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITG2,2020,32.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2009,31.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2010,31.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2011,31.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2012,30.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2013,31.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2014,32.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2015,31.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2016,31.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2017,32.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2018,33.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2019,32.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH1,2020,34.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2009,36.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2010,35.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2011,35.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2012,35.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2013,34.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2014,36.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2015,35.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2016,37.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2017,39.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2018,37.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2019,36.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH2,2020,38.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2009,31.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2010,32.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2011,32.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2012,31.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2013,31.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2014,31.5,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2015,33.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2016,35.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2017,35.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2018,36.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2019,35.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH3,2020,35.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2009,32.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2010,32.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2011,33.2,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2012,35.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2013,36.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2014,35.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2015,35.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2016,35.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2017,37.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2018,37.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2019,37.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH4,2020,37.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2009,36.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2010,34.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2011,35.5,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2012,36.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2013,35.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2014,36.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2015,37.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2016,38.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2017,37.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2018,38.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2019,40.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITH5,2020,40.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2009,33.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2010,32.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2011,33.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2012,33.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2013,32.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2014,32.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2015,33.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2016,34.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2017,34.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2018,36.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2019,35.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI1,2020,35.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2009,32.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2010,31.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2011,32.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2012,33.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2013,33.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2014,34.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2015,33.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2016,34.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2017,34.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2018,34.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2019,36.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI2,2020,37.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2009,29.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2010,30.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2011,31.5,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2012,33.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2013,34.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2014,33.5,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2015,33.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2016,33.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2017,34.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2018,34.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2019,35.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI3,2020,37.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2009,37.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2010,36.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2011,37.5,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2012,37.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2013,37.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2014,39.3,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2015,38.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2016,38.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2017,39.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2018,40.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2019,41.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ITI4,2020,43.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT00,2009,40.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT00,2010,41.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT00,2011,42.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT00,2012,42.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT01,2013,54.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT01,2014,55.6,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT01,2015,59.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT01,2016,59.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT01,2017,59.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT01,2018,60.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT01,2019,61.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT01,2020,63.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT02,2013,40.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT02,2014,41.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT02,2015,42.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT02,2016,42.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT02,2017,42.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT02,2018,43.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT02,2019,45.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LT02,2020,44.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2009,53.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2010,54.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2011,55.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2012,57.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2013,59.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2014,62.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2015,56.2,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2016,57.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2017,55.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2018,59.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2019,61.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LU00,2020,62.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2009,37.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2010,36.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2011,37.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2012,38.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2013,40.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2014,39.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2015,41.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2016,42.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2017,43.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2018,43.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2019,46.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,LV00,2020,46.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2011,34.3,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2012,34.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2013,36.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2014,36.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2015,35.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2016,36.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2017,35.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2018,35.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2019,36.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,ME00,2020,37.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2009,22.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2010,22.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2011,25.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2012,26.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2013,25.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2014,25.5,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2015,27.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2016,29.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2017,30.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2018,30.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2019,31.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MK00,2020,33.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2009,31.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2010,31.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2011,33.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2012,36.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2013,37.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2014,37.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2015,38.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2016,39.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2017,41.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2018,44.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2019,45.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,MT00,2020,46.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2009,42.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2010,48.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2011,46.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2012,46.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2013,46.3,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2014,46.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2015,47.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2016,49.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2017,49.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2018,50.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2019,50.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL11,2020,53.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2009,36.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2010,40.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2011,40.6,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2012,39.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2013,41.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2014,39.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2015,39.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2016,39.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2017,41.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2018,43.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2019,45.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL12,2020,46.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL13,2009,39.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL13,2010,41.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL13,2011,40.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL13,2012,39.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL13,2013,42.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,NL13,2014,43.8,b
